Entry	Rhea ID	Organism	Protein names
Q9TQS6	RHEA:16729 RHEA:22000 RHEA:14405 RHEA:18625 RHEA:11676 RHEA:75267	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	Trans-1,2-dihydrobenzene-1,2-diol dehydrogenase (EC 1.3.1.20) (Cmo2DD) (D-arabinose 1-dehydrogenase) (EC 1.1.1.-) (D-galactose 1-dehydrogenase) (EC 1.1.1.120) (D-glucose 1-dehydrogenase) (EC 1.1.1.119) (D-ribose 1-dehydrogenase) (EC 1.1.1.115) (D-xylose 1-dehydrogenase) (D-xylose-NADP dehydrogenase) (EC 1.1.1.179) (Dimeric dihydrodiol dehydrogenase)
Q9TV68	RHEA:16729 RHEA:22000 RHEA:14405 RHEA:18625 RHEA:11676 RHEA:75267	Canis lupus familiaris (Dog) (Canis familiaris)	Trans-1,2-dihydrobenzene-1,2-diol dehydrogenase (EC 1.3.1.20) (Can2DD) (D-arabinose 1-dehydrogenase) (EC 1.1.1.-) (D-galactose 1-dehydrogenase) (EC 1.1.1.120) (D-glucose 1-dehydrogenase) (EC 1.1.1.119) (D-ribose 1-dehydrogenase) (EC 1.1.1.115) (D-xylose 1-dehydrogenase) (D-xylose-NADP dehydrogenase) (EC 1.1.1.179) (Dimeric dihydrodiol dehydrogenase)
Q9TV69	RHEA:16729 RHEA:22000 RHEA:14405 RHEA:18625 RHEA:11676 RHEA:75267	Sus scrofa (Pig)	Trans-1,2-dihydrobenzene-1,2-diol dehydrogenase (EC 1.3.1.20) (D-arabinose 1-dehydrogenase) (EC 1.1.1.-) (D-galactose 1-dehydrogenase) (EC 1.1.1.120) (D-glucose 1-dehydrogenase) (EC 1.1.1.119) (D-ribose 1-dehydrogenase) (EC 1.1.1.115) (D-xylose 1-dehydrogenase) (D-xylose-NADP dehydrogenase) (EC 1.1.1.179) (Dimeric dihydrodiol dehydrogenase) (Sus2DD)
Q9UQ10	RHEA:16729 RHEA:22000 RHEA:14405 RHEA:18625 RHEA:11676 RHEA:75267	Homo sapiens (Human)	Trans-1,2-dihydrobenzene-1,2-diol dehydrogenase (EC 1.3.1.20) (D-arabinose 1-dehydrogenase) (EC 1.1.1.-) (D-galactose 1-dehydrogenase) (EC 1.1.1.120) (D-glucose 1-dehydrogenase) (EC 1.1.1.119) (D-ribose 1-dehydrogenase) (EC 1.1.1.115) (D-xylose 1-dehydrogenase) (D-xylose-NADP dehydrogenase) (EC 1.1.1.179) (Dimeric dihydrodiol dehydrogenase) (Hum2DD)
Q9Y3Z3	RHEA:46148 RHEA:67648 RHEA:80083 RHEA:15193 RHEA:80079	Homo sapiens (Human)	Deoxynucleoside triphosphate triphosphohydrolase SAMHD1 (dNTPase) (EC 3.1.5.-) (Dendritic cell-derived IFNG-induced protein) (DCIP) (Monocyte protein 5) (MOP-5) (SAM domain and HD domain-containing protein 1) (hSAMHD1)
Q9Z186	RHEA:16689	Mus musculus (Mouse)	Glucose-6-phosphatase 2 (G-6-Pase 2) (G6Pase 2) (EC 3.1.3.9) (Islet-specific glucose-6-phosphatase catalytic subunit-related protein)
Q9ZVJ5	RHEA:29471 RHEA:87267 RHEA:22236 RHEA:28554 RHEA:35603 RHEA:16689 RHEA:11476 RHEA:28558	Arabidopsis thaliana (Mouse-ear cress)	2-deoxyglucose-6-phosphatase (EC 3.1.3.68) (Glucose-6-phosphatase) (EC 3.1.3.-) (Glycerol-1-phosphatase) (EC 3.1.3.21) (Haloacid dehalogenase-like hydrolase domain-containing protein Sgpp) (Subclass I phosphosugar phosphatase) (AtSgpp)
A2A1A1	RHEA:16173	Coptis japonica (Japanese goldthread)	S-norcoclaurine synthase 2 (EC 3.5.99.14) (Pathogenesis related protein 10A) (CjPR10A)
A5W4F1	RHEA:13813 RHEA:16737	Pseudomonas putida (strain ATCC 700007 / DSM 6899 / JCM 31910 / BCRC 17059 / LMG 24140 / F1)	Benzene 1,2-dioxygenase subunit beta (EC 1.14.12.3) (Benzene 1,2-dioxygenase P2 subunit) (Toluene 2,3-dioxygenase subunit beta) (EC 1.14.12.11)
A5W4F2	RHEA:13813 RHEA:16737	Pseudomonas putida (strain ATCC 700007 / DSM 6899 / JCM 31910 / BCRC 17059 / LMG 24140 / F1)	Benzene 1,2-dioxygenase subunit alpha (EC 1.14.12.3) (Benzene 1,2-dioxygenase P1 subunit) (Toluene 2,3-dioxygenase subunit alpha) (EC 1.14.12.11)
A8QW52	RHEA:17081	Sorghum bicolor (Sorghum) (Sorghum vulgare)	Eugenol O-methyltransferase (EC 2.1.1.146) (O-methyltransferase 1) (SbOMT1)
B1B3P3	RHEA:15433	Sophora flavescens (Shrubby sophora) (Radiusia flavescens)	Naringenin 8-dimethylallyltransferase 1, chloroplastic (SfN8DT-1) (EC 2.5.1.70)
B8RCD3	RHEA:36247 RHEA:17081	Pimpinella anisum (Anise) (Anisum vulgare)	Trans-anol O-methyltransferase 1 (T-anol O-methyltransferase 1) (EC 2.1.1.279) (T-anol/isoeugenol O-methyltransferase 1) (PaAIMT1)
G3YG17	RHEA:17025	Aspergillus niger (strain ATCC 1015 / CBS 113.46 / FGSC A1144 / LSHB Ac4 / NCTC 3858a / NRRL 328 / USDA 3528.7)	L-xylulose reductase (EC 1.1.1.10)
O19133	RHEA:16689	Canis lupus familiaris (Dog) (Canis familiaris)	Glucose-6-phosphatase catalytic subunit 1 (EC 3.1.3.9) (Glucose-6-phosphatase) (G-6-Pase) (G6Pase)
O34162	RHEA:15425	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	Oxygen-independent coproporphyrinogen III oxidase (CPO) (EC 1.3.98.3) (Coproporphyrinogen III dehydrogenase) (CPDH)
P09788	RHEA:15141	Pseudomonas putida (Arthrobacter siderocapsulatus)	4-cresol dehydrogenase [hydroxylating] flavoprotein subunit (EC 1.17.9.1) (P-cresol methylhydroxylase) (PCMH)
P0A1E1	RHEA:15425	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	Oxygen-independent coproporphyrinogen III oxidase (CPO) (EC 1.3.98.3) (Coproporphyrinogen III dehydrogenase) (CPDH)
P0C619	RHEA:13813 RHEA:16737	Pseudomonas putida (Arthrobacter siderocapsulatus)	Benzene 1,2-dioxygenase subunit beta (EC 1.14.12.3) (Benzene 1,2-dioxygenase P2 subunit) (Toluene 2,3-dioxygenase subunit beta) (EC 1.14.12.11)
P51008	RHEA:15425	Cereibacter sphaeroides (strain ATCC 17023 / DSM 158 / JCM 6121 / CCUG 31486 / LMG 2827 / NBRC 12203 / NCIMB 8253 / ATH 2.4.1.) (Rhodobacter sphaeroides)	Oxygen-independent coproporphyrinogen III oxidase (CPO) (EC 1.3.98.3) (Coproporphyrinogen III dehydrogenase) (CPDH)
P74132	RHEA:15425	Synechocystis sp. (strain ATCC 27184 / PCC 6803 / Kazusa)	Oxygen-independent coproporphyrinogen III oxidase (CPO) (EC 1.3.98.3) (Coproporphyrinogen III dehydrogenase) (CPDH)
P77915	RHEA:15425	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	Oxygen-independent coproporphyrinogen III oxidase (CPO) (EC 1.3.98.3) (Coproporphyrinogen III dehydrogenase) (CPDH)
P93149	RHEA:57584 RHEA:15697 RHEA:57588	Glycyrrhiza echinata (Licorice)	(2S)-flavanone 2-hydroxylase (EC 1.14.14.162) (CYP GE-5) (Cytochrome P450 93B1) (Flavone synthase II) (Licodione synthase)
Q19KA1	RHEA:16689	Felis catus (Cat) (Felis silvestris catus)	Glucose-6-phosphatase catalytic subunit 1 (EC 3.1.3.9) (Glucose-6-phosphatase) (G-6-Pase) (G6Pase)
Q29RU6	RHEA:16689	Bos taurus (Bovine)	Glucose-6-phosphatase catalytic subunit 1 (EC 3.1.3.9) (Glucose-6-phosphatase) (G-6-Pase) (G6Pase)
Q59827	RHEA:15193	Shigella boydii	Deoxyguanosinetriphosphate triphosphohydrolase (dGTP triphosphohydrolase) (dGTPase) (EC 3.1.5.1)
Q6AZ83	RHEA:16689	Rattus norvegicus (Rat)	Glucose-6-phosphatase 3 (G-6-Pase 3) (G6Pase 3) (EC 3.1.3.9)
A0A384LP51	RHEA:15429	Escherichia coli O157:H7	Anaerobilin synthase (EC 2.1.1.342)
A0B2F6	RHEA:15305	Burkholderia cenocepacia (strain HI2424)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
A0B2F7	RHEA:17433 RHEA:15305	Burkholderia cenocepacia (strain HI2424)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
A1A5Z0	RHEA:16689	Danio rerio (Zebrafish) (Brachydanio rerio)	Glucose-6-phosphatase 3 (G-6-Pase 3) (G6Pase 3) (EC 3.1.3.9)
A1UVS4	RHEA:15305	Burkholderia mallei (strain SAVP1)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
A2A1A0	RHEA:16173	Coptis japonica (Japanese goldthread)	S-norcoclaurine synthase 1 (CjNCS1) (EC 3.5.99.14)
A2RWD6	RHEA:15305	Burkholderia mallei (strain NCTC 10229)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
A3M365	RHEA:15305	Acinetobacter baumannii (strain ATCC 17978 / DSM 105126 / CIP 53.77 / LMG 1025 / NCDC KC755 / 5377)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
A3MEC6	RHEA:15305	Burkholderia mallei (strain NCTC 10247)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
A3NKP8	RHEA:15305	Burkholderia pseudomallei (strain 668)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
A3P6B0	RHEA:15305	Burkholderia pseudomallei (strain 1106a)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
A3PI00	RHEA:15305	Cereibacter sphaeroides (strain ATCC 17029 / ATH 2.4.9) (Rhodobacter sphaeroides)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
A4JJG5	RHEA:15305	Burkholderia vietnamiensis (strain G4 / LMG 22486) (Burkholderia cepacia (strain R1808))	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
A4JJG6	RHEA:17433 RHEA:15305	Burkholderia vietnamiensis (strain G4 / LMG 22486) (Burkholderia cepacia (strain R1808))	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
A4TNP1	RHEA:15305	Yersinia pestis (strain Pestoides F)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
A4TNP2	RHEA:17433 RHEA:15305	Yersinia pestis (strain Pestoides F)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
A4VKC2	RHEA:15305	Stutzerimonas stutzeri (strain A1501) (Pseudomonas stutzeri)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
A4WUY6	RHEA:15305	Cereibacter sphaeroides (strain ATCC 17025 / ATH 2.4.3) (Rhodobacter sphaeroides)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
A4XPI5	RHEA:17433 RHEA:15305	Ectopseudomonas mendocina (strain ymp) (Pseudomonas mendocina)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
A4XPI6	RHEA:15305	Ectopseudomonas mendocina (strain ymp) (Pseudomonas mendocina)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
A5IW37	RHEA:17433 RHEA:15305	Staphylococcus aureus (strain JH9)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
A5VPA5	RHEA:15305	Brucella ovis (strain ATCC 25840 / 63/290 / NCTC 10512)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
A5VPA6	RHEA:17433 RHEA:15305	Brucella ovis (strain ATCC 25840 / 63/290 / NCTC 10512)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
A5WA96	RHEA:15305	Pseudomonas putida (strain ATCC 700007 / DSM 6899 / JCM 31910 / BCRC 17059 / LMG 24140 / F1)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
A5WA97	RHEA:17433 RHEA:15305	Pseudomonas putida (strain ATCC 700007 / DSM 6899 / JCM 31910 / BCRC 17059 / LMG 24140 / F1)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
A6QK99	RHEA:17433 RHEA:15305	Staphylococcus aureus (strain Newman)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
A6T613	RHEA:17433 RHEA:15305	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
A6U4Z2	RHEA:17433 RHEA:15305	Staphylococcus aureus (strain JH1)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
A6U6Y8	RHEA:17433 RHEA:15305	Sinorhizobium medicae (strain WSM419) (Ensifer medicae)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
A6U6Y9	RHEA:15305	Sinorhizobium medicae (strain WSM419) (Ensifer medicae)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
A6VEI3	RHEA:17433 RHEA:15305	Pseudomonas paraeruginosa (strain DSM 24068 / PA7) (Pseudomonas aeruginosa (strain PA7))	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
A6VEI4	RHEA:15305	Pseudomonas paraeruginosa (strain DSM 24068 / PA7) (Pseudomonas aeruginosa (strain PA7))	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
A6W2P7	RHEA:15305	Marinomonas sp. (strain MWYL1)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
A6X2G7	RHEA:17433 RHEA:15305	Brucella anthropi (strain ATCC 49188 / DSM 6882 / CCUG 24695 / JCM 21032 / LMG 3331 / NBRC 15819 / NCTC 12168 / Alc 37) (Ochrobactrum anthropi)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
A6X2G8	RHEA:15305	Brucella anthropi (strain ATCC 49188 / DSM 6882 / CCUG 24695 / JCM 21032 / LMG 3331 / NBRC 15819 / NCTC 12168 / Alc 37) (Ochrobactrum anthropi)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
A7FKL5	RHEA:15305	Yersinia pseudotuberculosis serotype O:1b (strain IP 31758)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
A7FKL6	RHEA:17433 RHEA:15305	Yersinia pseudotuberculosis serotype O:1b (strain IP 31758)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
A7MFA8	RHEA:17433 RHEA:15305	Cronobacter sakazakii (strain ATCC BAA-894) (Enterobacter sakazakii)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
A7N2P9	RHEA:17433 RHEA:15305	Vibrio campbellii (strain ATCC BAA-1116)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
A7N2Q0	RHEA:15305	Vibrio campbellii (strain ATCC BAA-1116)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
A7X6Z3	RHEA:17433 RHEA:15305	Staphylococcus aureus (strain Mu3 / ATCC 700698)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
A7ZI50	RHEA:17433 RHEA:15305	Escherichia coli O139:H28 (strain E24377A / ETEC)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
A7ZI51	RHEA:15305	Escherichia coli O139:H28 (strain E24377A / ETEC)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
A7ZWV4	RHEA:17433 RHEA:15305	Escherichia coli O9:H4 (strain HS)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
A7ZWV5	RHEA:15305	Escherichia coli O9:H4 (strain HS)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
A8AJN0	RHEA:17433 RHEA:15305	Citrobacter koseri (strain ATCC BAA-895 / CDC 4225-83 / SGSC4696)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
A8GBX8	RHEA:15305	Serratia proteamaculans (strain 568)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
A8GBX9	RHEA:17433 RHEA:15305	Serratia proteamaculans (strain 568)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
A8Z5A4	RHEA:17433 RHEA:15305	Staphylococcus aureus (strain USA300 / TCH1516)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
A9AMZ9	RHEA:17433 RHEA:15305	Burkholderia multivorans (strain ATCC 17616 / 249)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
A9AN00	RHEA:15305	Burkholderia multivorans (strain ATCC 17616 / 249)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
A9M9H7	RHEA:15305	Brucella canis (strain ATCC 23365 / NCTC 10854 / RM-666)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
A9M9H8	RHEA:17433 RHEA:15305	Brucella canis (strain ATCC 23365 / NCTC 10854 / RM-666)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
B0CKN3	RHEA:15305	Brucella suis (strain ATCC 23445 / NCTC 10510)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
B0CKN4	RHEA:17433 RHEA:15305	Brucella suis (strain ATCC 23445 / NCTC 10510)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
B0KN18	RHEA:15305	Pseudomonas putida (strain GB-1)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
B0KN19	RHEA:17433 RHEA:15305	Pseudomonas putida (strain GB-1)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
B0RNU9	RHEA:17433 RHEA:15305	Xanthomonas campestris pv. campestris (strain B100)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
B0RNV0	RHEA:15305	Xanthomonas campestris pv. campestris (strain B100)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
B0V944	RHEA:15305	Acinetobacter baumannii (strain AYE)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
B0V945	RHEA:17433 RHEA:15305	Acinetobacter baumannii (strain AYE)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
B0VST2	RHEA:15305	Acinetobacter baumannii (strain SDF)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
B0VST3	RHEA:17433 RHEA:15305	Acinetobacter baumannii (strain SDF)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
B1B5P4	RHEA:15433	Sophora flavescens (Shrubby sophora) (Radiusia flavescens)	Naringenin 8-dimethylallyltransferase 2, chloroplastic (SfN8DT-2) (EC 2.5.1.70)
B1J0W5	RHEA:15305	Escherichia coli (strain ATCC 8739 / DSM 1576 / NBRC 3972 / NCIMB 8545 / WDCM 00012 / Crooks)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
B1J0W6	RHEA:17433 RHEA:15305	Escherichia coli (strain ATCC 8739 / DSM 1576 / NBRC 3972 / NCIMB 8545 / WDCM 00012 / Crooks)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
B1J2K9	RHEA:15305	Pseudomonas putida (strain W619)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
B1JSQ9	RHEA:15305	Yersinia pseudotuberculosis serotype O:3 (strain YPIII)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
B1JSR0	RHEA:17433 RHEA:15305	Yersinia pseudotuberculosis serotype O:3 (strain YPIII)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
B1K707	RHEA:17433 RHEA:15305	Burkholderia orbicola (strain MC0-3)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
B1K708	RHEA:15305	Burkholderia orbicola (strain MC0-3)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
B1LIJ7	RHEA:17433 RHEA:15305	Escherichia coli (strain SMS-3-5 / SECEC)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
B1LIJ8	RHEA:15305	Escherichia coli (strain SMS-3-5 / SECEC)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
B1XE52	RHEA:17433 RHEA:15305	Escherichia coli (strain K12 / DH10B)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
B1XET7	RHEA:15305	Escherichia coli (strain K12 / DH10B)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
B1Z033	RHEA:15305	Burkholderia ambifaria (strain MC40-6)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
B1Z034	RHEA:17433 RHEA:15305	Burkholderia ambifaria (strain MC40-6)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
B2FQ89	RHEA:17433 RHEA:15305	Stenotrophomonas maltophilia (strain K279a)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
B2FQ90	RHEA:15305	Stenotrophomonas maltophilia (strain K279a)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
B2HV79	RHEA:17433 RHEA:15305	Acinetobacter baumannii (strain ACICU)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
B2HV80	RHEA:15305	Acinetobacter baumannii (strain ACICU)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
B2JS88	RHEA:15305	Paraburkholderia phymatum (strain DSM 17167 / CIP 108236 / LMG 21445 / STM815) (Burkholderia phymatum)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
B2JS89	RHEA:17433 RHEA:15305	Paraburkholderia phymatum (strain DSM 17167 / CIP 108236 / LMG 21445 / STM815) (Burkholderia phymatum)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
B2K8U4	RHEA:17433 RHEA:15305	Yersinia pseudotuberculosis serotype IB (strain PB1/+)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
B2K8U5	RHEA:15305	Yersinia pseudotuberculosis serotype IB (strain PB1/+)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
B2SA42	RHEA:15305	Brucella abortus (strain S19)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
B2TCJ8	RHEA:17433 RHEA:15305	Paraburkholderia phytofirmans (strain DSM 17436 / LMG 22146 / PsJN) (Burkholderia phytofirmans)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
B2TCJ9	RHEA:15305	Paraburkholderia phytofirmans (strain DSM 17436 / LMG 22146 / PsJN) (Burkholderia phytofirmans)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
B3PTE0	RHEA:17433 RHEA:15305	Rhizobium etli (strain CIAT 652)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
B3PTE1	RHEA:15305	Rhizobium etli (strain CIAT 652)	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
B3VMC0	RHEA:15305	Oryza sativa subsp. indica (Rice)	Betaine aldehyde dehydrogenase 2 (BADH 2) (EC 1.2.1.8)
B4EHJ1	RHEA:15305	Burkholderia cenocepacia (strain ATCC BAA-245 / DSM 16553 / LMG 16656 / NCTC 13227 / J2315 / CF5610) (Burkholderia cepacia (strain J2315))	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)
B4EHJ2	RHEA:17433 RHEA:15305	Burkholderia cenocepacia (strain ATCC BAA-245 / DSM 16553 / LMG 16656 / NCTC 13227 / J2315 / CF5610) (Burkholderia cepacia (strain J2315))	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
B4EX94	RHEA:17433 RHEA:15305	Proteus mirabilis (strain HI4320)	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)
